time_code,temperature,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_y,mag_x,mag_z,roulis,tangage,lacet,compteur,status[0],status[1],status[2],status[3],status[4],status[5],status[6],status[7],time_code_sec,Gyr X,Gyr Y,Gyr Z,Acc Z corrigé
2017/04/26 - 13:29:59:78,27.9375,1.15053,-0.00729,9.7884,0.01386,0.01046,-0.00146,0.56882,-0.4071,1.18987,-0.08674,-6.54993,48.61164,0,1,1,1,0,0,1,0,1,48599.77,0.794119504051321,0.5993138537068411,-0.08365183808910019,9.808399999999999
2017/04/26 - 13:29:59:79,27.9375,1.13547,-0.00718,9.78076,-0.00298,0.00345,-0.00861,0.56766,-0.40737,1.18912,-0.08848,-6.55045,48.61015,0,1,1,1,0,0,1,0,1,48599.78,-0.1707414229489853,0.197670439320134,-0.49331666160763876,9.80076
2017/04/26 - 13:29:59:80,27.9375,1.1505,-0.03759,9.78168,-0.00295,0.01049,-0.00147,0.56701,-0.40612,1.1894,-0.09057,-6.54633,48.60537,0,1,1,1,0,0,1,0,1,48599.79,-0.16902254956359286,0.6010327270922335,-0.08422479588423101,9.80168
2017/04/26 - 13:29:59:81,27.9375,1.1505,-0.03759,9.78168,-0.00826,-0.00188,-0.0086,0.5683,-0.4064,1.18901,-0.09534,-6.5499,48.6041,0,1,1,1,0,0,1,0,1,48599.8,-0.47326313877806,-0.10771606548459477,-0.492743703812508,9.80168
2017/04/26 - 13:29:59:82,27.9375,1.15041,-0.04519,9.78941,0.00236,0.01048,-0.00146,0.56702,-0.40737,1.18862,-0.09439,-6.5458,48.59933,0,1,1,1,0,0,1,0,1,48599.81,0.13521803965087428,0.6004597692971028,-0.08365183808910019,9.80941
2017/04/26 - 13:29:59:83,27.9375,1.12768,-0.05266,9.78946,0.00673,0.01407,-0.00506,0.56831,-0.40737,1.18861,-0.09081,-6.54022,48.59812,0,1,1,1,0,0,1,0,1,48599.82,0.38560059612304404,0.8061516177490682,-0.28991664433619657,9.80946
2017/04/26 - 13:29:59:84,27.9375,1.15043,-0.03761,9.78921,0.00329,-0.00373,-0.005,0.56753,-0.40681,1.18938,-0.0891,-6.54425,48.59539,0,1,1,1,0,0,1,0,1,48599.83,0.18850311459804084,-0.21371325758379706,-0.2864788975654116,9.80921
2017/04/26 - 13:29:59:85,27.9375,1.15048,-0.02245,9.78881,-0.00293,0.00339,-0.00323,0.56829,-0.40556,1.18903,-0.09117,-6.54479,48.59164,0,1,1,1,0,0,1,0,1,48599.84,-0.1678766339733312,0.19423269254934905,-0.18506536782725588,9.80881
2017/04/26 - 13:29:59:86,27.9375,1.1506,-0.02998,9.77394,0.00688,0.00681,0.00752,0.56753,-0.40681,1.18863,-0.08823,-6.54278,48.58997,0,1,1,1,0,0,1,0,1,48599.85,0.3941949630500064,0.3901842584840906,0.43086426193837907,9.79394
2017/04/26 - 13:29:59:87,27.9375,1.1505,-0.03759,9.78168,-0.00284,0.00328,0.00663,0.56752,-0.40654,1.18989,-0.09089,-6.54337,48.59361,0,1,1,1,0,0,1,0,1,48599.86,-0.1627200138171538,0.18793015680291,0.3798710181717358,9.80168
2017/04/26 - 13:29:59:88,27.9375,1.15823,-0.0527,9.75953,0.00426,-0.00561,0.00398,0.56624,-0.40792,1.18912,-0.08922,-6.54848,48.59762,0,1,1,1,0,0,1,0,1,48599.87,0.24408002072573068,-0.32142932306839184,0.22803720246206766,9.77953
2017/04/26 - 13:29:59:89,27.9375,1.15041,-0.04519,9.78941,0.00074,-0.00916,0.00399,0.56624,-0.40709,1.18964,-0.08967,-6.5562,48.59996,0,1,1,1,0,0,1,0,1,48599.88,0.04239887683968092,-0.5248293403398341,0.22861016025719844,9.80941
2017/04/26 - 13:29:59:90,27.9375,1.15043,-0.03761,9.78921,0.0041,0.01052,-0.00505,0.56856,-0.40793,1.19011,-0.08749,-6.55207,48.60246,0,1,1,1,0,0,1,0,1,48599.89,0.23491269600363754,0.602751600477626,-0.28934368654106574,9.80921
2017/04/26 - 13:29:59:91,27.9375,1.13555,-0.045,9.75917,-0.00738,0.00342,-0.00503,0.56765,-0.40556,1.18966,-0.092,-6.55259,48.59832,0,1,1,1,0,0,1,0,1,48599.9,-0.42284285280654754,0.19595156593474153,-0.28819777095080407,9.779169999999999
2017/04/26 - 13:29:59:92,27.9375,1.1656,-0.03011,9.78911,-0.00012,-0.00212,0.01113,0.56687,-0.40584,1.18966,-0.09331,-6.55568,48.59561,0,1,1,1,0,0,1,0,1,48599.91,-0.006875493541569879,-0.12146705256773452,0.6377020259806062,9.80911
2017/04/26 - 13:29:59:93,27.9375,1.15809,-0.05276,9.7746,0.00067,-0.002,0.00037,0.56867,-0.40501,1.18992,-0.09356,-6.5593,48.6013,0,1,1,1,0,0,1,0,1,48599.92,0.038388172273765155,-0.11459155902616465,0.02119943841984046,9.794599999999999
2017/04/26 - 13:29:59:94,27.9375,1.1506,-0.02998,9.77394,0.00424,0.00504,0.00752,0.56714,-0.40695,1.18964,-0.09213,-6.5583,48.60171,0,1,1,1,0,0,1,0,1,48599.93,0.24293410513546904,0.2887707287459349,0.43086426193837907,9.79394
2017/04/26 - 13:29:59:95,27.9375,1.15065,0.0079,9.78046,0.00342,-0.0092,0.00757,0.56791,-0.40584,1.18802,-0.09128,-6.56605,48.60561,0,1,1,1,0,0,1,0,1,48599.94,0.19595156593474153,-0.5271211715203573,0.4337290509140332,9.80046
2017/04/26 - 13:29:59:96,27.9375,1.15053,-0.00729,9.7884,0.00766,0.01136,-0.00147,0.56869,-0.40696,1.189,-0.0873,-6.56144,48.61018,0,1,1,1,0,0,1,0,1,48599.95,0.4388856710702106,0.6508800552686153,-0.08422479588423101,9.808399999999999
2017/04/26 - 13:29:59:97,27.9375,1.12038,0.00806,9.78026,0.00238,0.01399,0.0039,0.56715,-0.40862,1.19023,-0.08679,-6.5559,48.60825,0,1,1,1,0,0,1,0,1,48599.96,0.13636395524113593,0.8015679553880217,0.22345354010102106,9.80026
2017/04/26 - 13:29:59:98,27.9375,1.15062,-0.02239,9.77374,0.00953,-0.00734,-0.00139,0.5674,-0.40695,1.19001,-0.08174,-6.562,48.61068,0,1,1,1,0,0,1,0,1,48599.97,0.5460287787596746,-0.42055102162602426,-0.07964113352318443,9.79374
2017/04/26 - 13:29:59:99,27.9375,1.1506,-0.02998,9.77394,-0.00821,-0.00018,-0.00143,0.56663,-0.40723,1.18875,-0.08695,-6.56459,48.60966,0,1,1,1,0,0,1,0,1,48599.98,-0.4703983498024059,-0.010313240312354819,-0.08193296470370773,9.79394
2017/04/26 - 13:30:00:00,27.9375,1.15038,-0.05278,9.78962,0.00064,0.00512,0.00035,0.56714,-0.40751,1.18975,-0.08711,-6.56355,48.60903,0,1,1,1,0,0,1,0,1,48599.99,0.03666929888837269,0.2933543911069815,0.020053522829578813,9.809619999999999
2017/04/26 - 13:30:00:01,27.9375,1.1506,-0.02998,9.77394,-0.01005,0.00345,-0.00682,0.56663,-0.40723,1.18875,-0.09302,-6.56407,48.60878,0,1,1,1,0,0,1,0,1,48600.0,-0.5758225841064774,0.197670439320134,-0.39075721627922144,9.79394
2017/04/26 - 13:30:00:02,27.9375,1.15076,-0.02234,9.75867,-0.00119,0.01049,-0.00147,0.5674,-0.40695,1.19001,-0.09411,-6.55995,48.60503,0,1,1,1,0,0,1,0,1,48600.01,-0.06818197762056796,0.6010327270922335,-0.08422479588423101,9.77867
2017/04/26 - 13:30:00:03,27.9375,1.16569,-0.0225,9.78137,-0.00033,0.00434,-0.00862,0.56766,-0.40723,1.18925,-0.09432,-6.55996,48.60329,0,1,1,1,0,0,1,0,1,48600.02,-0.018907607239317167,0.24866368308677728,-0.4938896194027696,9.80137
2017/04/26 - 13:30:00:04,27.9375,1.16562,-0.02253,9.78891,0.00239,0.00514,-0.00145,0.56791,-0.40612,1.18826,-0.09336,-6.55892,48.59851,0,1,1,1,0,0,1,0,1,48600.03,0.13693691303626676,0.29450030669724314,-0.08307888029396936,9.80891
2017/04/26 - 13:30:00:05,27.9375,1.15057,-0.03756,9.77414,0.00774,-0.00023,0.00037,0.5687,-0.40807,1.18922,-0.08955,-6.56154,48.59663,0,1,1,1,0,0,1,0,1,48600.04,0.4434693334312572,-0.013178029288008935,0.02119943841984046,9.794139999999999
2017/04/26 - 13:30:00:06,27.9375,1.16564,-0.03766,9.78178,-0.00474,-0.00187,-0.01039,0.56946,-0.40654,1.18849,-0.09208,-6.56452,48.59703,0,1,1,1,0,0,1,0,1,48600.05,-0.27158199489201024,-0.10714310768946395,-0.5953031491409253,9.801779999999999
2017/04/26 - 13:30:00:07,27.9375,1.15052,-0.05272,9.77455,0.00065,0.0051,0.00214,0.56624,-0.40751,1.18925,-0.09245,-6.56408,48.59011,0,1,1,1,0,0,1,0,1,48600.06,0.037242256683503505,0.29220847551671986,0.12261296815799617,9.79455
2017/04/26 - 13:30:00:08,27.9375,1.15067,-0.05266,9.75947,-0.00301,0.00348,-0.0113,0.56688,-0.40695,1.18951,-0.09393,-6.564,48.59154,0,1,1,1,0,0,1,0,1,48600.07,-0.1724602963343778,0.19938931270552648,-0.6474423084978302,9.77947
2017/04/26 - 13:30:00:09,27.9375,1.15033,-0.06794,9.79002,-0.0065,0.01228,-0.00148,0.56701,-0.40681,1.18914,-0.09816,-6.55944,48.58525,0,1,1,1,0,0,1,0,1,48600.08,-0.3724225668350351,0.7035921724206509,-0.08479775367936183,9.81002
2017/04/26 - 13:30:00:10,27.9375,1.15062,-0.06782,9.75988,-0.00641,0.00775,0.00571,0.56739,-0.4064,1.19078,-0.10271,-6.55689,48.58458,0,1,1,1,0,0,1,0,1,48600.09,-0.3672659466788577,0.444042291226388,0.3271589010197001,9.77988
2017/04/26 - 13:30:00:11,27.9375,9.14714,-1.78228,86.78062,-0.1473,-0.68777,-0.0211,0.58387,-0.40662,1.19834,-0.1871,-6.95273,48.58689,0,1,1,1,0,0,1,0,1,48600.1,-8.439668322277026,-39.40631827571263,-1.208940947726037,86.80062
2017/04/26 - 13:30:00:12,27.9375,3.69944,-1.88499,13.39036,0.28218,-0.93427,-0.26345,0.58963,-0.41255,1.22009,-0.00692,-7.49017,48.326,0,1,1,1,0,0,1,0,1,48600.11,16.16772306300157,-53.529727925687425,-15.09457311272154,13.410359999999999
2017/04/26 - 13:30:00:13,27.9375,6.65341,-0.63244,-24.47477,0.15779,0.19145,-0.09192,0.55066,-0.40086,1.17376,0.08894,-7.38228,48.42508,0,1,1,1,0,0,1,0,1,48600.12,9.040701049369261,10.969276987779612,-5.2666280528425276,-24.45477
2017/04/26 - 13:30:00:14,27.9375,7.94949,-0.13645,0.39581,0.39356,0.45421,0.0926,0.56405,-0.40233,1.18194,0.30706,-7.12412,48.37234,0,1,1,1,0,0,1,0,1,48600.13,22.54932698516868,26.024316012637122,5.305589182911423,0.41581
2017/04/26 - 13:30:00:15,27.9375,16.83437,1.57171,11.96034,-0.01765,-0.05015,0.0866,0.56688,-0.40458,1.18591,0.29208,-7.15854,48.42715,0,1,1,1,0,0,1,0,1,48600.14,-1.011270508405903,-2.8733833425810786,4.961814505832929,11.98034
2017/04/26 - 13:30:00:16,27.9375,4.61075,0.90008,15.6648,0.02635,-0.081,0.02699,0.56674,-0.40375,1.18832,0.30476,-7.20693,48.47695,0,1,1,1,0,0,1,0,1,48600.15,1.509743790169719,-4.640958140559668,1.5464130890580918,15.6848
2017/04/26 - 13:30:00:17,27.9375,9.63441,-1.56012,15.70825,0.01033,0.04289,-0.06105,0.56778,-0.40598,1.18852,0.314,-7.1844,48.4924,0,1,1,1,0,0,1,0,1,48600.16,0.5918654023701404,2.4574159833161007,-3.497907339273676,15.72825
2017/04/26 - 13:30:00:18,27.9375,9.87849,-2.39229,13.50188,0.00148,0.03534,-0.04595,0.56585,-0.40694,1.18851,0.31764,-7.1659,48.45752,0,1,1,1,0,0,1,0,1,48600.17,0.08479775367936183,2.0248328479923297,-2.6327410686261326,13.52188
2017/04/26 - 13:30:00:19,27.9375,7.21403,0.65831,9.97668,0.00415,-0.03425,-0.0131,0.56777,-0.40501,1.19055,0.32239,-7.19129,48.43132,0,1,1,1,0,0,1,0,1,48600.18,0.23777748497929163,-1.9623804483230698,-0.7505747116213785,9.99668
2017/04/26 - 13:30:00:20,27.9375,6.70271,-0.28195,12.65779,-0.00756,-0.02467,-0.02202,0.56675,-0.4057,1.18878,0.31916,-7.20725,48.42357,0,1,1,1,0,0,1,0,1,48600.19,-0.43315609311890235,-1.413486880587741,-1.2616530648780728,12.67779
2017/04/26 - 13:30:00:21,27.9375,2.35695,-2.09256,6.37074,-0.01083,0.00718,-0.03473,0.56546,-0.40541,1.18892,0.31563,-7.2074,48.41086,0,1,1,1,0,0,1,0,1,48600.2,-0.6205132921266815,0.41138369690393106,-1.989882422489349,6.390739999999999
2017/04/26 - 13:30:00:22,27.9375,7.36135,-0.38888,10.07345,-0.024,-0.0007,0.0101,0.56854,-0.4039,1.19044,0.30065,-7.20973,48.39091,0,1,1,1,0,0,1,0,1,48600.21,-1.3750987083139758,-0.040107045659157625,0.5786873730821315,10.093449999999999
2017/04/26 - 13:30:00:23,27.9375,4.0247,1.00947,13.60835,-0.01177,0.03586,-0.05765,0.56673,-0.40459,1.19095,0.29985,-7.19553,48.39676,0,1,1,1,0,0,1,0,1,48600.22,-0.6743713248689789,2.0546266533391324,-3.3031016889291958,13.62835
2017/04/26 - 13:30:00:24,27.9375,4.90684,-0.16205,9.54621,-0.00356,-0.01388,-0.07371,0.56676,-0.40709,1.18838,0.30265,-7.20516,48.36346,0,1,1,1,0,0,1,0,1,48600.23,-0.20397297506657305,-0.7952654196415826,-4.2232719079092975,9.56621
2017/04/26 - 13:30:00:25,27.9375,2.96787,-0.58552,7.90945,0.01059,-0.02472,-0.05002,0.56754,-0.40821,1.1891,0.31498,-7.22689,48.32109,0,1,1,1,0,0,1,0,1,48600.24,0.6067623050435418,-1.4163516695633949,-2.865934891244378,7.929449999999999
2017/04/26 - 13:30:00:26,27.9375,-1.4372,1.12686,10.04234,0.00902,0.02531,-0.03342,0.56844,-0.40821,1.1891,0.32206,-7.21418,48.29191,0,1,1,1,0,0,1,0,1,48600.25,0.5168079312080026,1.4501561794761135,-1.914824951327211,10.062339999999999
2017/04/26 - 13:30:00:27,27.9375,5.94166,-1.46733,8.54806,-0.01007,-0.01124,-0.00122,0.56662,-0.40695,1.18939,0.31924,-7.22871,48.27283,0,1,1,1,0,0,1,0,1,48600.26,-0.576968499696739,-0.6440045617270453,-0.06990085100596043,8.56806
2017/04/26 - 13:30:00:28,27.9375,2.83598,-0.58029,10.68901,0.0012,-0.00428,0.03062,0.56635,-0.40598,1.19117,0.31719,-7.23316,48.27184,0,1,1,1,0,0,1,0,1,48600.27,0.06875493541569878,-0.24522593631599235,1.7543967686905808,10.70901
2017/04/26 - 13:30:00:29,27.9375,0.98776,0.80654,11.27267,-0.01019,0.00817,0.05231,0.56559,-0.40597,1.18942,0.31054,-7.23692,48.28964,0,1,1,1,0,0,1,0,1,48600.28,-0.5838439932383088,0.4681065186218826,2.9971422263293364,11.29267
2017/04/26 - 13:30:00:30,27.9375,0.30185,-0.33642,9.77649,0.00209,0.02151,-0.02914,0.56688,-0.40598,1.18941,0.31334,-7.2264,48.31961,0,1,1,1,0,0,1,0,1,48600.29,0.11974817918234204,1.2324322173264008,-1.6695990150112188,9.79649
2017/04/26 - 13:30:00:31,27.9375,1.74866,0.55304,9.14443,-0.01077,0.01117,-0.05898,0.56571,-0.405,1.18931,0.31433,-7.22792,48.30295,0,1,1,1,0,0,1,0,1,48600.3,-0.6170755453558966,0.6399938571611296,-3.379305075681595,9.16443
2017/04/26 - 13:30:00:32,27.9375,-0.16935,-1.3947,9.63584,-0.00995,0.01765,-0.00389,0.56675,-0.40695,1.19052,0.3084,-7.2197,48.26867,0,1,1,1,0,0,1,0,1,48600.31,-0.5700930061551691,1.011270508405903,-0.22288058230589022,9.65584
2017/04/26 - 13:30:00:33,27.9375,3.26476,-1.65555,9.81633,0.0138,-0.01536,0.05575,0.56751,-0.40528,1.19004,0.31451,-7.23626,48.26663,0,1,1,1,0,0,1,0,1,48600.32,0.790681757280536,-0.8800631733209445,3.1942397078543396,9.83633
2017/04/26 - 13:30:00:34,27.9375,2.87331,-2.40142,19.07964,-0.01583,-0.0228,0.06669,0.56571,-0.40555,1.18955,0.30009,-7.25142,48.29861,0,1,1,1,0,0,1,0,1,48600.33,-0.9069921896920932,-1.306343772898277,3.82105553572746,19.09964
2017/04/26 - 13:30:00:35,27.9375,-1.29207,-3.12356,27.18693,-0.01891,0.00511,0.12116,0.56442,-0.40527,1.19045,0.28051,-7.25413,48.33717,0,1,1,1,0,0,1,0,1,48600.34,-1.0834631905923866,0.2927814333118507,6.941956645805054,27.20693
2017/04/26 - 13:30:00:36,27.9375,-1.164,-0.98502,28.75832,-0.01208,0.02331,0.09407,0.57022,-0.4053,1.19166,0.26622,-7.24293,48.40726,0,1,1,1,0,0,1,0,1,48600.35,-0.6921330165180345,1.335564620449949,5.3898139787956545,28.77832
2017/04/26 - 13:30:00:37,27.9375,4.6868,2.65636,34.0501,-0.00531,0.01714,-0.01551,0.57241,-0.40615,1.19238,0.26372,-7.2373,48.46172,0,1,1,1,0,0,1,0,1,48600.36,-0.3042405892144671,0.982049660854231,-0.8886575402479068,34.070100000000004
2017/04/26 - 13:30:00:38,27.9375,2.0582,1.82662,40.48253,0.02934,-0.00716,-0.08388,0.57267,-0.40601,1.19239,0.28614,-7.24307,48.453,0,1,1,1,0,0,1,0,1,48600.37,1.6810581709138355,-0.4102377813136694,-4.805969985557345,40.50253
2017/04/26 - 13:30:00:39,27.9375,-0.04951,1.24519,44.71145,0.03157,-0.00936,-0.0476,0.56467,-0.40528,1.19145,0.30588,-7.25059,48.40468,0,1,1,1,0,0,1,0,1,48600.38,1.808827759228009,-0.5362884962424506,-2.7272791048227187,44.73145
2017/04/26 - 13:30:00:40,27.9375,-3.06348,-1.2355,47.28959,0.00774,0.00187,0.06415,0.56389,-0.40416,1.19261,0.30513,-7.25161,48.3775,0,1,1,1,0,0,1,0,1,48600.39,0.4434693334312572,0.10714310768946395,3.675524255764231,47.30959
2017/04/26 - 13:30:00:41,27.9375,1.04192,-1.09504,48.66949,-0.00927,0.02053,0.12524,0.57265,-0.40364,1.19294,0.28546,-7.23818,48.41474,0,1,1,1,0,0,1,0,1,48600.4,-0.5311318760862732,1.17628235340358,7.17572342621843,48.689490000000006
2017/04/26 - 13:30:00:42,27.9375,4.92908,-2.04623,50.37098,-0.03913,0.00102,0.09155,0.57381,-0.40435,1.1938,0.25587,-7.23974,48.7379,0,1,1,1,0,0,1,0,1,48600.41,-2.241983852346911,0.058441695103343974,5.245428614422687,50.390980000000006
2017/04/26 - 13:30:00:43,27.9375,2.36012,0.51678,55.56781,-0.02323,-0.01452,-0.01563,0.57446,-0.40379,1.19355,0.23676,-7.24386,48.54092,0,1,1,1,0,0,1,0,1,48600.42,-1.3309809580889025,-0.8319347185299554,-0.8955330337894768,55.587810000000005
2017/04/26 - 13:30:00:44,27.9375,-3.44371,-0.00014,65.73099,-0.02192,-0.00067,-0.2154,0.5675,-0.4046,1.19359,0.23938,-7.24563,48.28284,0,1,1,1,0,0,1,0,1,48600.43,-1.2559234869267644,-0.038388172273765155,-12.341510907117932,65.75099
2017/04/26 - 13:30:00:45,27.9375,2.20796,0.89589,73.62667,0.02591,0.03203,-0.16623,0.56827,-0.40544,1.19432,0.2557,-7.21777,48.4086,0,1,1,1,0,0,1,0,1,48600.44,1.484533647183963,1.835183817804027,-9.524277428459675,73.64667
2017/04/26 - 13:30:00:46,27.9375,1.85201,0.01153,77.41565,0.0399,0.00697,-0.00823,0.57923,-0.40548,1.19474,0.27865,-7.21566,48.31412,0,1,1,1,0,0,1,0,1,48600.45,2.2861016025719847,0.39935158320618375,-0.47154426539266747,77.43565
2017/04/26 - 13:30:00:47,27.9375,1.20688,-0.96282,81.34075,0.02047,0.00763,0.08517,0.58169,-0.40689,1.19545,0.2699,-7.19762,48.30955,0,1,1,1,0,0,1,0,1,48600.46,1.172844606632795,0.4371667976848181,4.879881541129222,81.36075
2017/04/26 - 13:30:00:48,27.9375,-0.68068,-1.55408,83.87592,0.00339,0.00239,0.08017,0.58182,-0.40633,1.19546,0.26554,-7.19836,48.36066,0,1,1,1,0,0,1,0,1,48600.47,0.19423269254934905,0.13693691303626676,4.5934026435638105,83.89591999999999
2017/04/26 - 13:30:00:49,27.9375,2.84485,1.36457,85.02705,-0.00091,-0.01987,-0.00296,0.57302,-0.4038,1.1981,0.24706,-7.19064,48.40712,0,1,1,1,0,0,1,0,1,48600.48,-0.05213915935690491,-1.1384671389249457,-0.16959550735872367,85.04705
2017/04/26 - 13:30:00:50,27.9375,-3.26527,1.66469,86.09369,-0.01208,-0.00324,-0.18129,0.57198,-0.40505,1.2016,0.25274,-7.19394,48.40774,0,1,1,1,0,0,1,0,1,48600.49,-0.6921330165180345,-0.18563832562238672,-10.387151867926695,86.11368999999999
2017/04/26 - 13:30:00:51,27.9375,-0.92735,-6.51702,84.95535,-0.05835,-0.15441,-0.30091,0.58198,-0.40025,1.2107,0.21732,-7.2556,48.05321,0,1,1,1,0,0,1,0,1,48600.5,-3.3432087345883534,-8.84704131461504,-17.240873013281604,84.97534999999999
2017/04/26 - 13:30:00:52,27.9375,-4.47231,4.66781,83.38313,-0.05968,-0.01012,-0.16157,0.58307,-0.4072,1.20488,0.19441,-7.26297,48.13216,0,1,1,1,0,0,1,0,1,48600.51,-3.419412121340753,-0.5798332886723931,-9.25727909592871,83.40312999999999
2017/04/26 - 13:30:00:53,27.9375,3.92249,3.16961,85.31756,0.01626,-0.03002,-0.0498,0.58231,-0.40719,1.20338,0.18086,-7.24991,48.03899,0,1,1,1,0,0,1,0,1,48600.52,0.9316293748827186,-1.7200193009827314,-2.8533298197514996,85.33756
2017/04/26 - 13:30:00:54,27.9375,-0.08322,-3.41423,89.82228,-0.01533,-0.01823,-0.01294,0.56528,-0.40628,1.20314,0.17253,-7.26223,48.0136,0,1,1,1,0,0,1,0,1,48600.53,-0.878344299935552,-1.0445020605234907,-0.7414073868992853,89.84228
2017/04/26 - 13:30:00:55,27.9375,0.29799,3.37007,89.29698,0.02328,-0.01106,-0.14247,0.53093,-0.41289,1.22493,0.16544,-7.2325,47.75628,0,1,1,1,0,0,1,0,1,48600.54,1.3338457470645564,-0.6336913214146905,-8.16292970722884,89.31698
2017/04/26 - 13:30:00:56,27.9375,2.37771,-1.28534,88.80216,0.00854,-0.04391,-0.26972,0.59302,-0.40511,1.29857,0.18948,-7.25908,47.92795,0,1,1,1,0,0,1,0,1,48600.55,0.4893059570417231,-2.5158576784194446,-15.453817650268565,88.82216
2017/04/26 - 13:30:00:57,27.9375,-0.98612,-0.98164,89.21629,0.01951,-0.01041,-0.22089,0.69914,-0.39987,1.26048,0.18133,-7.22332,47.52225,0,1,1,1,0,0,1,0,1,48600.56,1.117840658300236,-0.5964490647311871,-12.656064736644755,89.23629
2017/04/26 - 13:30:00:58,27.9375,0.6932,2.36179,88.79906,0.00223,-0.00424,-0.11832,0.66586,-0.40768,1.20893,0.1907,-7.22742,47.6492,0,1,1,1,0,0,1,0,1,48600.57,0.1277695883141736,-0.24293410513546904,-6.7792366319879,88.81906
2017/04/26 - 13:30:00:59,27.9375,2.50385,0.8056,88.94308,0.01665,0.02548,-0.09264,0.67194,-0.40833,1.23746,0.16858,-7.16738,47.58102,0,1,1,1,0,0,1,0,1,48600.58,0.9539747288928208,1.4598964619933374,-5.307881014091946,88.96307999999999
2017/04/26 - 13:30:00:60,27.9375,3.24264,3.35813,88.47289,0.00908,0.00452,-0.11435,0.67887,-0.40852,1.24648,0.18151,-7.16648,47.28245,0,1,1,1,0,0,1,0,1,48600.59,0.5202456779787875,0.2589769233991321,-6.5517723873209635,88.49289
2017/04/26 - 13:30:00:61,27.9375,1.79204,0.146,87.94621,0.01447,-0.00423,-0.14078,0.67882,-0.41308,1.23467,0.15917,-7.1201,47.46659,0,1,1,1,0,0,1,0,1,48600.6,0.8290699295543013,-0.24236114734033823,-8.066099839851729,87.96620999999999
2017/04/26 - 13:30:00:62,27.9375,-0.29473,0.24852,87.71862,-0.00543,-0.0018,-0.18259,0.697,-0.41469,1.2369,0.16862,-7.12273,47.39044,0,1,1,1,0,0,1,0,1,48600.61,-0.311116082756037,-0.10313240312354818,-10.461636381293701,87.73862
2017/04/26 - 13:30:00:63,27.9375,1.19547,-0.34385,86.01118,-0.02307,-0.01646,-0.14961,0.71199,-0.41557,1.22997,0.12149,-7.07867,47.03517,0,1,1,1,0,0,1,0,1,48600.62,-1.3218136333668091,-0.9430885307853349,-8.572021572952245,86.03117999999999
2017/04/26 - 13:30:00:64,27.9375,5.40365,0.06733,87.82159,-0.04193,-0.04363,-0.13051,0.7428,-0.41906,1.24114,0.10627,-7.10541,47.20435,0,1,1,1,0,0,1,0,1,48600.63,-2.402412034983542,-2.499814860155782,-7.4776721842523735,87.84159
2017/04/26 - 13:30:00:65,27.9375,-3.49988,0.99659,86.68267,0.01306,-0.01346,-0.0718,0.75635,-0.41632,1.23441,0.07099,-7.05562,47.12911,0,1,1,1,0,0,1,0,1,48600.64,0.7482828804408551,-0.7712011922460881,-4.113836969039311,86.70267
2017/04/26 - 13:30:00:66,27.9375,-1.09485,0.3172,86.68665,-0.01411,-0.00394,-0.14034,0.76092,-0.41937,1.22298,0.07235,-7.05967,47.09362,0,1,1,1,0,0,1,0,1,48600.65,-0.8084434489295915,-0.22574537128154434,-8.040889696865973,86.70665
2017/04/26 - 13:30:00:67,27.9375,0.01741,0.35983,85.93935,0.01163,-0.03727,-0.03462,0.77027,-0.42565,1.21548,0.02985,-7.01878,46.76276,0,1,1,1,0,0,1,0,1,48600.66,0.6663499157371474,-2.135413702452578,-1.98357988674291,85.95935
2017/04/26 - 13:30:00:68,27.9375,2.26588,-3.37329,83.88379,0.013,-0.0089,-0.05642,0.82855,-0.42324,1.21636,0.04078,-7.02576,46.99916,0,1,1,1,0,0,1,0,1,48600.67,0.7448451336700702,-0.5099324376664327,-3.2326278801281045,83.90379
2017/04/26 - 13:30:00:69,27.9375,2.26873,-1.9612,87.28226,0.03819,0.01249,-0.06192,0.81111,-0.43448,1.17495,0.01156,-6.95197,46.96674,0,1,1,1,0,0,1,0,1,48600.68,2.188125819604614,0.7156242861183981,-3.5477546674500577,87.30225999999999
2017/04/26 - 13:30:00:70,27.9375,1.1116,0.0772,87.02421,0.00195,0.04179,-0.10769,0.8043,-0.4403,1.17665,0.01968,-6.9299,46.93782,0,1,1,1,0,0,1,0,1,48600.69,0.11172677005051053,2.3943906258517105,-6.170182495763835,87.04420999999999
2017/04/26 - 13:30:00:71,27.9375,1.95933,0.01846,85.38868,-0.01216,0.05901,-0.05323,0.79999,-0.4468,1.16597,-0.0419,-6.82587,46.87585,0,1,1,1,0,0,1,0,1,48600.7,-0.6967166788790811,3.381023949066988,-3.049854343481372,85.40867999999999
2017/04/26 - 13:30:00:72,27.9375,2.42514,0.93071,86.06067,0.01889,0.0366,0.03638,0.82011,-0.44604,1.16508,-0.03408,-6.80678,46.85218,0,1,1,1,0,0,1,0,1,48600.71,1.082317275002125,2.097025530178813,2.084420458685935,86.08067
2017/04/26 - 13:30:00:73,27.9375,5.00859,1.51063,83.57565,0.01166,-0.01462,0.1562,0.84002,-0.44315,1.14837,-0.09744,-6.74284,46.87332,0,1,1,1,0,0,1,0,1,48600.72,0.6680687891225399,-0.8376642964812635,8.94960075994346,83.59564999999999
